,label,企业名称,所在城市,经营业务范围,统一信用代码
69,高端化工,山东道恩高分子材料股份有限公司技术中心,山东省,"弹性体、改性塑料产品的开发、生产与经营,经营本企业自产产品及技术的出口业务和本企业所需的机械设备、零配件、原辅材料及技术的进口业务(国家限定公司经营或禁止进出口的商品及技术除外)。(依法须经批准的项目,经相关部门批准后方可开展经营活动) ",-
70,高端化工,山东宏艺科技股份有限公司技术中心,山东省,"生产销售:水泥添加剂、混凝土外加剂;水泥工业新技术新工艺新产品研究、开发推广应用;水泥技术咨询、服务、改造(依法须经批准的项目,经相关部门批准后方可开展经营活动)。 ",-
71,医养健康,泰山体育产业集团有限公司技术中心,山东省,"体育器材、运动服饰、休闲服饰、拳击散打护具、武术地毯、武术器材的生产销售,五金交电、化工产品(不含危险化学品)、农副产品(不含国家专营专控品)、建材的销售,进出口企业登记证书批准范围内的进出口业务;体育活动组织服务,场馆设施铺装。(依法须经批准的项目,经相关部门批准后方可开展经营活动) ",-
72,高端化工,山东太阳纸业股份有限公司技术中心,山东省,"机制纸、纸板制造;纸制品制造、加工;造纸用农产品的收购;建筑材料、五金交电、化工产品(不含化学危险品)销售;货物进出口;9.8万t/a杨木化学机械浆生产销售;热电的生产(不含电力供应,国家法律法规禁止的项目除外);房地产开发;食品添加剂木糖醇、木糖及相关产品的研发、生产销售。(依法须经批准的项目,经相关部门批准后方可开展经营活动) ",-
73,能源新材料,金猴集团有限公司技术中心,山东省,"普通货运(有效期限以许可证为准)。鞋、皮革制品、皮鞋材料、塑料制品、服装、服饰、帐篷的制造、销售;货物和技术进出口;凭资质从事特种劳动防护用品的制作销售;黄金的销售;仓储服务;以自有资金对外投资。(法律、行政法规、国务院决定禁止的项目除外;依法须经批准的项目,经相关部门批准后方可开展经营活动)。",-
74,现代农业,日照金禾博源生化有限公司技术中心,山东省,"食品添加剂(柠檬酸、柠檬酸钙、柠檬酸钠、柠檬酸钾)生产与销售(有效期以许可证为准);单一饲料(柠檬酸糟)生产与销售(有效期限以许可证为准);粮食收购(有效期以粮食收购许可证为准)。柠檬酸设备制造与安装;食品用塑料包装、塑料编制袋与纸制包装品生产、销售;建筑材料及制成品的生产销售;玉米淀粉渣、污泥、柠檬酸石膏销售;生化技术开发、技术服务;自产产品及技术、本企业生产科研所需的原辅材料、仪器仪表、机械设备、零配件及技术的进出口业务(国家限制、禁止经营的商品和技术除外)(依法须经批准的项目,经相关部门批准后方可开展经营活动) ",-
75,现代农业,龙大食品集团有限公司技术中心,山东省,"生产销售速冻调制食品、龙口粉丝、粉条、粉丝、粉皮;批发兼零售预包装食品、散装食品;服装、家俱制造;煤灰砖、路边石、食品加工机械的制造销售(凭环保许可经营);向境外派遣各类劳务人员(不含海员)。(以上经营范围有效期限以许可证为准)。进出口业务(国家限定公司经营或禁止进出口的商品及技术除外)。日用品、餐饮、住宿的服务;畜禽繁育养殖、家禽宰杀与饲料加工销售;室内外装饰;包装物品的制造销售;种子加工、生产、销售;果蔬种植;林业种植;热力生产和供应。(依法须经批准的项目,经相关部门批准后方可开展经营活动) ",-
76,能源新材料,孚日集团股份有限公司技术中心,山东省,"生产销售毛巾系列产品、纺织品、针织品、床上用品、服装、工艺品、纱线、坯布、纺织面料;经营本企业自产产品及技术的出口业务;经营本企业生产、科研所需的原辅材料、仪器仪表、机械设备、零配件及技术的进口业务(国家限定公司经营和国家禁止进出口的商品及技术除外);经营进料加工和“三来一补”业务;销售钢材、五金交电、日用百货、建材;机动车辆维修。(依法须经批准的项目,经相关部门批准后方可开展经营活动) ",-
77,高端化工,山东兰雁纺织服装有限公司技术中心,山东省,"纺纱、白坯布、色织布、印染布、无纺布、针织布、巾被、床上用品、服装、服饰、鞋帽、纺织机械及配件、服装设备及配件生产,销售及以上货物的进出口(依法须经批准的项目,经相关部门批准后方可开展经营活动)。 ",-
78,能源新材料,烟台龙源电力技术股份有限公司技术中心,山东省,"生产、销售、安装电力生产设备,电力工程施工、电力工程总承包,计算机软件的开发及自有技术转让,提供相关技术咨询和技术服务(依法须经批准的项目,经相关部门批准后方可开展经营活动,有效期以许可证为准)。 ",-
79,能源新材料,山东华凌电缆有限公司技术中心,山东省,"普通货运;电线电缆的生产、销售、安装、设计研发;电气机械及器材、开关柜的批发、零售;通信系统工程施工;业务进出口。(依法须经批准的项目,经相关部门批准后方可开展经营活动) ",-
80,现代金融,山东中际投资控股有限公司技术中心,山东省,"企业自有资金对外投资(不得经营金融、证券、期货、理财、集资、融资等相关业务);电子、电器设备,包装机械及制品加工销售。本企业自产产品出口业务;本企业生产、科研所需的原辅材料、机械设备、仪器仪表及零配件的进口业务;(均为自营进出口权登记证书范围内)。(依法须经批准的项目,经相关部门批准后方可开展经营活动)。 ",-
81,医养健康,山东福田药业有限公司技术中心,山东省,"药品、食品、食品添加剂、保健食品研发、生产、销售;氢气160.2吨/年生产(安全生产许可证,编号:(鲁)WH安许证字[2017]140128号,有效期至2020年06月09日止);农副产品收购;货物及技术进出口业务(不含出版物进口)。(依法须经批准的项目,经相关部门批准后方可开展经营活动) ",-
82,医养健康,烟台市喜旺食品有限公司技术中心,山东省,"预包装及散装肉制品的生产、加工,预包装及散装蛋制品的生产、加工(有效期限以许可证为准)。五金交电、建筑装潢材料、金属材料、化工产品(不含危险品)、针纺织品、服装鞋帽、日用杂品,货物和技术的进出口,代理设计、制作、发布国内各类广告;普通货运、货物专用运输(冷藏保鲜)。(依法须经批准的项目,经相关部门批准后方可开展经营活动)",-
83,能源新材料,山东玲珑轮胎股份有限公司技术中心,山东省,"轮胎、橡胶制品、橡胶增强剂、钢丝的生产销售及进出口业务;轮胎用化工材料(危险化学品除外)、添加剂的批发及进出口业务(涉及配额许可证管理、专项管理的商品按照国家有关规定办理);轮胎生产技术服务和推广;轮胎生产厂房设计与施工管理(依法须经批准的项目,经相关部门批准后方可开展经营活动,有效期以许可证为准)。 ",-
84,现代农业,瑞阳制药有限公司技术中心,山东省,"生产粉针剂、小容量注射剂、冻干粉针剂、片剂、硬胶囊剂、颗粒剂、栓剂、合剂、无菌原料药、原料药,销售本公司生产的产品(依法须经批准的项目,经相关部门批准后方可开展经营活动,有效期限以许可证为准)。 ",-
85,医养健康,山东鲁抗医药股份有限公司技术中心,山东省,"许可范围的化学原料药及制剂、医药生产用化工原料、辅料及中间体、兽用药加工、制造;饲料添加剂生产、销售(有效期限以许可证为准)。医药包装品(不含印刷品)、食品添加剂(纳他霉素)的制造、加工、销售;医药化工设备制作、安装;医药工程设计;技术开发、咨询、服务。(依法须经批准的项目,经相关部门批准后方可开展经营活动)。 ",-
87,信息产业,山东中创软件工程股份有限公司技术中心,山东省,"计算机及软件和配套设备、电子设备、信息技术及网络通信设备、智能工程、等级公路及高速公路收费、通信、监控系统工程、智能交通系统的设计、施工、开发、销售、集成及售后服务;批准范围内的进出口业务;城市轨道交通工程、机电设备安装工程、铁路电务工程施工(须凭资质证书经营)。(依法须经批准的项目,经相关部门批准后方可开展经营活动) ",-
